"ecoregionID","Area","PA","KBAoutPA","PAprop","KBAoutPAprop","cou30W20","cou30W20prop","cou30W20Left","cou30W20Leftprop","cou30W40","cou30W40prop","cou30W40Left","cou30W40Leftprop","cou30W60","cou30W60prop","cou30W60Left","cou30W60Leftprop","cou30W80","cou30W80prop","cou30W80Left","cou30W80Leftprop","cou30W0","cou30W0prop","cou30W0Left","cou30W0Leftprop","cou30W100","cou30W100prop","cou30W100Left","cou30W100Leftprop","cou50W20","cou50W20prop","cou50W20Left","cou50W20Leftprop","cou50W40","cou50W40prop","cou50W40Left","cou50W40Leftprop","cou50W60","cou50W60prop","cou50W60Left","cou50W60Leftprop","cou50W80","cou50W80prop","cou50W80Left","cou50W80Leftprop","cou50W0","cou50W0prop","cou50W0Left","cou50W0Leftprop","cou50W100","cou50W100prop","cou50W100Left","cou50W100Leftprop","glo30W20","glo30W20prop","glo30W20Left","glo30W20Leftprop","glo30W40","glo30W40prop","glo30W40Left","glo30W40Leftprop","glo30W60","glo30W60prop","glo30W60Left","glo30W60Leftprop","glo30W80","glo30W80prop","glo30W80Left","glo30W80Leftprop","glo30W0","glo30W0prop","glo30W0Left","glo30W0Leftprop","glo30W100","glo30W100prop","glo30W100Left","glo30W100Leftprop","glo50W20","glo50W20prop","glo50W20Left","glo50W20Leftprop","glo50W40","glo50W40prop","glo50W40Left","glo50W40Leftprop","glo50W60","glo50W60prop","glo50W60Left","glo50W60Leftprop","glo50W80","glo50W80prop","glo50W80Left","glo50W80Leftprop","glo50W0","glo50W0prop","glo50W0Left","glo50W0Leftprop","glo50W100","glo50W100prop","glo50W100Left","glo50W100Leftprop"
714,1125925,164925,41125,0.146479561249639,0.0365255234584897,54350,0.0482714212758399,865525,0.768723494016031,40100,0.035615160867731,879775,0.78137975442414,36525,0.0324399937828896,883350,0.784554921508981,35425,0.0314630192952461,884450,0.785531895996625,84750,0.0752714434798055,835125,0.741723471812066,35225,0.03128538757022,884650,0.785709527721651,115075,0.102204853786886,804800,0.714790061504985,118050,0.104847125696649,801825,0.712147789595222,118475,0.10522459311233,801400,0.711770322179541,117825,0.104647290005995,802050,0.712347625285876,475300,0.422141794524502,444575,0.394853120767369,117275,0.104158802762173,802600,0.712836112529698,20525,0.0182294557808025,899350,0.798765459511069,20475,0.0181850478495459,899400,0.798809867442325,22475,0.0199613650998068,897400,0.797033550192064,24025,0.021338010968759,895850,0.795656904323112,21300,0.0189177787152785,898575,0.798077136576593,25075,0.022270577525146,894800,0.794724337766725,81250,0.0721628882918489,838625,0.744832027000022,81275,0.0721850922574772,838600,0.744809823034394,81175,0.0720962763949641,838700,0.744898638896907,82100,0.0729178231232098,837775,0.744077092168661,79100,0.0702533472478185,840775,0.746741568044053,82900,0.0736283500233142,836975,0.743366565268557
715,397225,38475,10525,0.0968594625212411,0.026496318207565,86700,0.218264207942602,261525,0.658380011328592,83625,0.210523003335641,264600,0.666121215935553,79925,0.20120838315816,268300,0.675435836113034,77900,0.196110516709673,270325,0.680533702561521,66575,0.167600226571842,281650,0.709043992699352,79550,0.200264333815847,268675,0.676379885455347,280800,0.706904147523444,67425,0.16974007174775,281900,0.70967335892756,66325,0.166970860343634,282075,0.710113915287306,66150,0.166530303983888,282500,0.71118383787526,65725,0.165460381395934,57400,0.144502485996601,290825,0.732141733274593,282575,0.711372647743722,65650,0.165271571527472,31275,0.0787337151488451,316950,0.797910504122349,33875,0.0852791239222103,314350,0.791365095348984,35875,0.0903140537478759,312350,0.786330165523318,37100,0.093397948266096,311125,0.783246271005098,26175,0.0658946440933979,322050,0.810749575177796,38175,0.0961042230473913,310050,0.780539996223803,265300,0.667883441374536,82925,0.208760777896658,267225,0.672729561331739,81000,0.203914657939455,268300,0.675435836113034,79925,0.20120838315816,269150,0.677575681288942,79075,0.199068537982252,34725,0.0874189690981182,313500,0.789225250173076,269850,0.679337906727925,78375,0.197306312543269
716,62700,4850,3150,0.0773524720893142,0.0502392344497608,26475,0.422248803827751,28225,0.450159489633174,26150,0.417065390749601,28550,0.455342902711324,25425,0.405502392344498,29275,0.466905901116427,25975,0.414274322169059,28725,0.458133971291866,26175,0.417464114832536,28525,0.454944178628389,25875,0.412679425837321,28825,0.459728867623604,53975,0.860845295055821,725,0.0115629984051037,53925,0.860047846889952,775,0.0123604465709729,53850,0.858851674641148,850,0.0135566188197768,53850,0.858851674641148,850,0.0135566188197768,20750,0.330940988835726,33950,0.541467304625199,53825,0.858452950558214,875,0.0139553429027114,14425,0.23006379585327,40275,0.642344497607656,14725,0.234848484848485,39975,0.63755980861244,15000,0.239234449760766,39700,0.633173843700159,14650,0.233652312599681,40050,0.638755980861244,16575,0.264354066985646,38125,0.608054226475279,14050,0.22408293460925,40650,0.648325358851675,53475,0.852870813397129,1225,0.0195374800637959,53425,0.85207336523126,1275,0.0203349282296651,53450,0.852472089314195,1250,0.0199362041467305,53450,0.852472089314195,1250,0.0199362041467305,17650,0.281499202551834,37050,0.590909090909091,53450,0.852472089314195,1250,0.0199362041467305
717,2154375,155400,58625,0.0721322889469104,0.0272120684653322,555450,0.257824194952132,1384900,0.642831447635625,576825,0.267745865970409,1363525,0.632909776617348,593700,0.275578764142733,1346650,0.625076878445025,603550,0.280150855816652,1336800,0.620504786771105,152225,0.0706585436611546,1788125,0.829997098926603,627475,0.291256164780969,1312875,0.609399477806788,1539150,0.714429939077459,401200,0.186225703510299,1545275,0.717272991006673,395075,0.183382651581085,1547025,0.718085291557876,393325,0.182570351029881,1548425,0.71873513199884,391925,0.181920510588918,365100,0.16946910356832,1575250,0.731186539019437,1549400,0.719187699448796,390950,0.181467943138961,152225,0.0706585436611546,1788125,0.829997098926603,152225,0.0706585436611546,1788125,0.829997098926603,179625,0.0833768494342907,1760725,0.817278793153467,206300,0.0957586306933565,1734050,0.804897011894401,152225,0.0706585436611546,1788125,0.829997098926603,226875,0.105308964316797,1713475,0.79534667827096,1739675,0.807507977951842,200675,0.0931476646359153,1747700,0.811232956193792,192650,0.0894226863939658,1753350,0.813855526544822,187000,0.0868001160429358,1756950,0.815526544821584,183400,0.0851290977661735,152225,0.0706585436611546,1788125,0.829997098926603,1759675,0.816791412822744,180675,0.0838642297650131
718,199425,46100,3150,0.231164598219882,0.0157954118089507,22250,0.111570765952112,127925,0.641469224019055,22725,0.113952613764573,127450,0.639087376206594,22375,0.112197568008023,127800,0.640842421963144,22475,0.112699009652752,127700,0.640340980318415,96325,0.483013664284819,53850,0.270026325686348,23200,0.116334461577034,126975,0.636705528394133,98200,0.49241569512348,51975,0.260624294847687,98600,0.494421461702394,51575,0.258618528268773,98650,0.494672182524759,51525,0.258367807446408,98750,0.495173624169487,51425,0.25786636580168,118125,0.592327942835652,32050,0.160712047135515,98750,0.495173624169487,51425,0.25786636580168,2400,0.0120345994734863,147775,0.741005390497681,3000,0.0150432493418578,147175,0.737996740629309,3500,0.0175504575655008,146675,0.735489532405666,3750,0.0188040616773223,146425,0.734235928293845,1075,0.00539049768083239,149100,0.747649492290335,4025,0.0201830262003259,146150,0.732856963770841,81350,0.407922777986712,68825,0.345117211984455,82150,0.411934311144541,68025,0.341105678826627,82850,0.415444402657641,67325,0.337595587313526,83500,0.418703773348377,66675,0.33433621662279,89550,0.449040992854457,60625,0.30399899711671,84000,0.42121098157202,66175,0.331829008399147
719,175025,36200,9925,0.206827596057706,0.0567061848307385,39625,0.226396229110127,89275,0.510069990001428,42425,0.242393943722325,86475,0.49407227538923,43475,0.2483930867019,85425,0.488073132409656,44350,0.253392372518212,84550,0.483073846593344,21100,0.120554206541923,107800,0.615912012569633,47100,0.269104413655192,81800,0.467361805456363,118925,0.679474360805599,9975,0.0569918583059563,119050,0.680188544493644,9850,0.0562776746179118,119050,0.680188544493644,9850,0.0562776746179118,119050,0.680188544493644,9850,0.0562776746179118,23575,0.134695043565205,105325,0.601771175546351,119075,0.680331381231253,9825,0.0561348378803028,575,0.003285244965005,128325,0.73318097414655,975,0.00557063276674761,127925,0.730895586344808,1225,0.00699900014283674,127675,0.729467218968719,1300,0.00742751035566348,127600,0.729038708755892,0,0,128900,0.736466219111556,1325,0.00757034709327239,127575,0.728895872018283,117325,0.670332809598629,11575,0.0661334095129268,117600,0.671904013712327,11300,0.0645622053992287,117700,0.672475360662762,11200,0.063990858448793,117875,0.673475217826025,11025,0.0629910012855307,300,0.00171404085130696,128600,0.734752178260249,118000,0.674189401514069,10900,0.0622768175974862
720,1674075,87050,30650,0.0519988650448755,0.018308618192136,897200,0.535937756671595,659175,0.393754760091394,909900,0.543524035661485,646475,0.386168481101504,914000,0.545973149351134,642375,0.383719367411854,916725,0.547600913937548,639650,0.382091602825441,183350,0.109523169511521,1373025,0.820169347251467,933475,0.557606439376969,622900,0.372086077386019,1454275,0.868703612442692,102100,0.0609889043202964,1456850,0.870241775308753,99525,0.059450741454236,1457375,0.870555381329988,99000,0.0591371354330004,1458575,0.871272195092812,97800,0.0584203216701762,612000,0.365575019040366,944375,0.564117497722623,1458875,0.871451398533518,97500,0.0582411182294701,166925,0.0997117811328644,1389450,0.829980735630124,314475,0.187850006720129,1241900,0.74184251004286,407500,0.243418006959067,1148875,0.686274509803922,470825,0.281244866568105,1085550,0.648447650194884,166900,0.0996968475128056,1389475,0.829995669250183,512250,0.3059898750056,1044125,0.623702641757389,1415300,0.845422098770963,141075,0.0842704179920255,1419825,0.848125084001613,136550,0.0815674327613758,1424100,0.850678733031674,132275,0.0790137837313144,1426500,0.852112360557323,129875,0.0775801562056659,166900,0.0996968475128056,1389475,0.829995669250183,1428625,0.853381718262324,127750,0.0763107985006646
721,127425,11600,5425,0.0910339415342358,0.0425740631744163,20675,0.162252305277614,89725,0.704139690013734,18550,0.145575828918972,91850,0.720816166372376,17550,0.137728075338434,92850,0.728663919952913,17350,0.136158524622327,93050,0.730233470669021,46375,0.36393957229743,64025,0.502452422993918,17125,0.134392780066706,93275,0.731999215224642,59175,0.464390818128311,51225,0.402001177163037,59125,0.463998430449284,51275,0.402393564842064,58750,0.461055522856582,51650,0.405336472434766,56475,0.443201883460859,53925,0.423190111830488,67400,0.528938591328232,43000,0.337453403963116,56075,0.440062782028644,54325,0.426329213262704,9100,0.0714145575828919,101300,0.794977437708456,4650,0.0364920541494997,105750,0.829899941141848,4650,0.0364920541494997,105750,0.829899941141848,4650,0.0364920541494997,105750,0.829899941141848,17825,0.139886207573082,92575,0.726505787718266,4650,0.0364920541494997,105750,0.829899941141848,17400,0.136550912301354,93000,0.729841082989994,17025,0.133608004708652,93375,0.732783990582696,16900,0.132627035511085,93500,0.733764959780263,16750,0.131449872474004,93650,0.734942122817344,43050,0.337845791642142,67350,0.528546203649205,16175,0.126937414165195,94225,0.739454581126153
722,46950,1850,2250,0.0394036208732694,0.0479233226837061,14550,0.309904153354633,28300,0.602768903088392,13775,0.293397231096912,29075,0.619275825346113,13300,0.283280085197018,29550,0.629392971246006,13000,0.276890308839191,29850,0.635782747603834,15600,0.332268370607029,27250,0.580404685835996,12625,0.268903088391906,30225,0.643769968051118,28225,0.601171458998935,14625,0.31150159744409,28225,0.601171458998935,14625,0.31150159744409,28300,0.602768903088392,14550,0.309904153354633,28225,0.601171458998935,14625,0.31150159744409,27450,0.584664536741214,15400,0.32800851970181,29525,0.628860489882854,13325,0.28381256656017,10650,0.226837060702875,32200,0.685835995740149,10125,0.215654952076677,32725,0.697018104366347,9725,0.207135250266241,33125,0.705537806176784,9450,0.201277955271566,33400,0.711395101171459,15975,0.340255591054313,26875,0.572417465388712,7425,0.15814696485623,35425,0.754526091586795,13275,0.282747603833866,29575,0.629925452609159,12075,0.257188498402556,30775,0.655484558040469,11350,0.24174653887114,31500,0.670926517571885,10900,0.232161874334398,31950,0.680511182108626,27225,0.579872204472843,15625,0.332800851970181,10725,0.228434504792332,32125,0.684238551650692
723,1875,575,650,0.306666666666667,0.346666666666667,375,0.2,275,0.146666666666667,525,0.28,125,0.0666666666666667,350,0.186666666666667,300,0.16,325,0.173333333333333,325,0.173333333333333,200,0.106666666666667,450,0.24,300,0.16,350,0.186666666666667,650,0.346666666666667,0,0,650,0.346666666666667,0,0,650,0.346666666666667,0,0,650,0.346666666666667,0,0,650,0.346666666666667,0,0,650,0.346666666666667,0,0,150,0.08,500,0.266666666666667,150,0.08,500,0.266666666666667,150,0.08,500,0.266666666666667,150,0.08,500,0.266666666666667,275,0.146666666666667,375,0.2,150,0.08,500,0.266666666666667,200,0.106666666666667,450,0.24,200,0.106666666666667,450,0.24,150,0.08,500,0.266666666666667,150,0.08,500,0.266666666666667,650,0.346666666666667,0,0,150,0.08,500,0.266666666666667
724,83100,6525,8350,0.0785198555956679,0.100481347773767,32875,0.39560770156438,35350,0.425391095066185,32900,0.395908543922984,35325,0.425090252707581,33525,0.403429602888087,34700,0.417569193742479,34000,0.409145607701564,34225,0.411853188929001,16700,0.200962695547533,51525,0.620036101083033,34300,0.412755716004813,33925,0.408243080625752,57075,0.686823104693141,11150,0.134175691937425,56550,0.680505415162455,11675,0.140493381468111,56350,0.678098676293622,11875,0.142900120336943,56375,0.678399518652226,11850,0.142599277978339,30100,0.362214199759326,38125,0.45878459687124,56350,0.678098676293622,11875,0.142900120336943,1650,0.01985559566787,66575,0.801143200962696,1825,0.0219614921780987,66400,0.799037304452467,2100,0.0252707581227437,66125,0.795728038507822,2150,0.0258724428399519,66075,0.795126353790614,11825,0.142298435619735,56400,0.67870036101083,2125,0.0255716004813478,66100,0.795427196149218,47600,0.57280385078219,20625,0.248194945848376,47950,0.577015643802647,20275,0.243983152827918,48150,0.57942238267148,20075,0.241576413959085,48375,0.582129963898917,19850,0.238868832731649,18500,0.222623345367028,49725,0.598375451263538,48550,0.584235860409146,19675,0.23676293622142
725,24825,0,7600,0,0.306143001007049,2000,0.080563947633434,15225,0.613293051359517,1800,0.0725075528700906,15425,0.62134944612286,500,0.0201409869083585,16725,0.673716012084592,175,0.00704934541792548,17050,0.686807653575025,1775,0.0715005035246727,15450,0.622356495468278,100,0.0040281973816717,17125,0.689828801611279,2225,0.0896273917421954,15000,0.604229607250755,2075,0.0835850956696878,15150,0.610271903323263,2025,0.081570996978852,15200,0.612286002014099,2025,0.081570996978852,15200,0.612286002014099,7975,0.321248741188318,9250,0.372608257804632,2025,0.081570996978852,15200,0.612286002014099,1775,0.0715005035246727,15450,0.622356495468278,1275,0.0513595166163142,15950,0.642497482376636,1200,0.0483383685800604,16025,0.64551863041289,850,0.0342396777442095,16375,0.659617321248741,1775,0.0715005035246727,15450,0.622356495468278,450,0.0181268882175227,16775,0.675730110775428,1900,0.0765357502517623,15325,0.617321248741188,1850,0.0745216515609265,15375,0.619335347432024,1850,0.0745216515609265,15375,0.619335347432024,1825,0.0735146022155086,15400,0.620342396777442,6425,0.258811681772407,10800,0.435045317220544,1850,0.0745216515609265,15375,0.619335347432024
726,209550,14150,10525,0.0675256502028156,0.0502266762109282,33600,0.16034359341446,151275,0.721904080171797,33975,0.162133142448103,150900,0.720114531138153,34400,0.164161298019566,150475,0.718086375566691,35550,0.169649248389406,149325,0.71259842519685,78725,0.37568599379623,106150,0.506561679790026,36225,0.172870436649964,148650,0.709377236936292,166250,0.793366738248628,18625,0.0888809353376283,166450,0.794321164399905,18425,0.0879265091863518,166450,0.794321164399905,18425,0.0879265091863518,166525,0.794679074206633,18350,0.087568599379623,119225,0.56895728942973,65650,0.313290384156526,166500,0.794559770937724,18375,0.0876879026485327,10950,0.0522548317823908,173925,0.829992841803865,10950,0.0522548317823908,173925,0.829992841803865,10950,0.0522548317823908,173925,0.829992841803865,10950,0.0522548317823908,173925,0.829992841803865,10950,0.0522548317823908,173925,0.829992841803865,10950,0.0522548317823908,173925,0.829992841803865,136100,0.649486995943689,48775,0.232760677642567,137375,0.655571462658077,47500,0.226676210928179,138600,0.661417322834646,46275,0.220830350751611,139475,0.66559293724648,45400,0.216654736339776,91350,0.435934144595562,93525,0.446313528990694,140000,0.668098305893581,44875,0.214149367692675
727,168500,7550,18175,0.0448071216617211,0.10786350148368,38025,0.22566765578635,104750,0.621661721068249,32825,0.194807121661721,109950,0.652522255192878,32850,0.194955489614243,109925,0.652373887240356,31700,0.18813056379822,111075,0.65919881305638,35825,0.212611275964392,106950,0.634718100890208,30550,0.181305637982196,112225,0.666023738872404,77200,0.458160237388724,65575,0.389169139465875,73675,0.437240356083086,69100,0.410089020771513,72750,0.431750741839763,70025,0.415578635014837,72150,0.428189910979228,70625,0.419139465875371,63200,0.375074183976261,79575,0.472255192878338,72325,0.429228486646884,70450,0.418100890207715,35275,0.209347181008902,107500,0.637982195845697,25675,0.152373887240356,117100,0.694955489614243,19325,0.114688427299703,123450,0.732640949554896,16325,0.0968842729970326,126450,0.750445103857567,47775,0.28353115727003,95000,0.56379821958457,13300,0.0789317507418398,129475,0.76839762611276,43300,0.256973293768546,99475,0.590356083086053,42000,0.249258160237389,100775,0.598071216617211,41100,0.243916913946588,101675,0.603412462908012,40725,0.241691394658754,102050,0.605637982195846,53550,0.317804154302671,89225,0.529525222551929,38775,0.230118694362018,104000,0.617210682492582
728,65175,9600,525,0.147295742232451,0.00805523590333717,2500,0.0383582662063675,52550,0.806290755657844,1875,0.0287686996547756,53175,0.815880322209436,1425,0.0218642117376295,53625,0.822784810126582,1275,0.0195627157652474,53775,0.825086306098964,11675,0.179133103183736,43375,0.665515918680476,1225,0.0187955504411201,53825,0.825853471423092,27500,0.421940928270042,27550,0.42270809359417,26600,0.40813195243575,28450,0.436517069428462,26325,0.403912543153049,28725,0.440736478711162,26125,0.40084388185654,28925,0.443805140007672,19275,0.295742232451093,35775,0.548906789413119,26050,0.399693133870349,29000,0.444955887993863,1025,0.0157268891446107,54025,0.828922132719601,975,0.0149597238204833,54075,0.829689298043728,975,0.0149597238204833,54075,0.829689298043728,975,0.0149597238204833,54075,0.829689298043728,18625,0.285769083237438,36425,0.558879938626774,975,0.0149597238204833,54075,0.829689298043728,21925,0.336401994629843,33125,0.508247027234369,21250,0.326045262754123,33800,0.518603759110088,21075,0.323360184119678,33975,0.521288837744534,21150,0.324510932105869,33900,0.520138089758343,19200,0.294591484464902,35850,0.55005753739931,21125,0.324127349443805,33925,0.520521672420407
729,1150,0,0,0,0,1050,0.91304347826087,100,0.0869565217391305,1075,0.934782608695652,75,0.0652173913043478,1075,0.934782608695652,75,0.0652173913043478,1025,0.891304347826087,125,0.108695652173913,500,0.434782608695652,650,0.565217391304348,1025,0.891304347826087,125,0.108695652173913,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,550,0.478260869565217,600,0.521739130434783,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,325,0.282608695652174,825,0.717391304347826,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739,200,0.173913043478261,950,0.826086956521739
730,168575,13650,11300,0.0809728607444758,0.0670324781254634,26250,0.155717039893223,117375,0.696277621236838,27275,0.161797419546196,116350,0.690197241583865,28700,0.170250630283257,114925,0.681744030846804,30050,0.178258935192051,113575,0.67373572593801,34750,0.206139700430076,108875,0.645854960699985,30425,0.180483464333383,113200,0.671511196796678,75850,0.449948094320036,67775,0.402046566810025,73650,0.436897523357556,69975,0.415097137772505,73375,0.435266201987246,70250,0.416728459142815,73750,0.437490731128578,69875,0.414503930001483,71450,0.423846952395076,72175,0.428147708734984,73950,0.438677146670621,69675,0.413317514459439,20025,0.118789856147116,123600,0.733204804982945,14675,0.0870532403974492,128950,0.764941420732612,11975,0.0710366305798606,131650,0.7809580305502,10200,0.0605071926442236,133425,0.791487468485837,58575,0.34747145187602,85050,0.504523209254041,8900,0.0527954916209402,134725,0.799199169509121,81550,0.483760937268278,62075,0.368233723861783,74225,0.440308468040931,69400,0.41168619308913,72600,0.430668841761827,71025,0.421325819368234,71875,0.426368085421919,71750,0.425626575708142,83175,0.493400563547382,60450,0.358594097582678,71725,0.425478273765386,71900,0.426516387364675
731,421700,45300,22300,0.107422338155087,0.0528811951624377,17550,0.0416172634574342,336550,0.798079203225042,17475,0.0414394119041973,336625,0.798257054778278,16575,0.0393051932653545,337525,0.800391273417121,16125,0.0382380839459331,337975,0.801458382736543,208675,0.49484230495613,145425,0.344854161726346,16650,0.0394830448185914,337450,0.800213421863884,121475,0.288060232392696,232625,0.55163623428978,121700,0.288593787052407,232400,0.551102679630069,121600,0.288356651648091,232500,0.551339815034385,122075,0.289483044818591,232025,0.550213421863884,149950,0.355584538771639,204150,0.484111927910837,122175,0.289720180222907,231925,0.549976286459569,4100,0.00972255157695044,350000,0.829973915105525,4100,0.00972255157695044,350000,0.829973915105525,4200,0.0099596869812663,349900,0.82973677970121,4975,0.0117974863647143,349125,0.827898980317762,4125,0.0097818354280294,349975,0.829914631254446,5650,0.0133981503438463,348450,0.826298316338629,94125,0.223203699312307,259975,0.616492767370168,95375,0.226167891866256,258725,0.61352857481622,96700,0.229309935973441,257400,0.610386530709035,97600,0.231444154612284,256500,0.608252312070192,146100,0.346454825705478,208000,0.493241640976998,98075,0.232570547782784,256025,0.607125918899692
