"filename","id_no","seasonal","binomial","category"
"55971_1",55971,1,"Ololygon littoralis","LC"
"55972_1",55972,1,"Ololygon littoreus","LC"
"55973_1",55973,1,"Ololygon longilinea","LC"
"55974_1",55974,1,"Ololygon luizotavioi","LC"
"55975_1",55975,1,"Ololygon machadoi","LC"
"55976_1",55976,1,"Scinax manriquei","NT"
"55977_1",55977,1,"Scinax maracaya","DD"
"55979_1",55979,1,"Ololygon melloi","DD"
"55980_1",55980,1,"Scinax nasicus","LC"
"55981_1",55981,1,"Scinax nebulosus","LC"
"55982_1",55982,1,"Ololygon obtriangulata","LC"
"55983_1",55983,1,"Scinax oreites","LC"
"55984_1",55984,1,"Scinax pachycrus","LC"
"55985_1",55985,1,"Scinax parkeri","LC"
"55986_1",55986,1,"Scinax pedromedinae","LC"
"55987_1",55987,1,"Scinax perereca","LC"
"55988_1",55988,1,"Ololygon perpusilla","LC"
"55989_1",55989,1,"Scinax proboscideus","LC"
"55990_1",55990,1,"Scinax quinquefasciatus","LC"
"55991_1",55991,1,"Ololygon ranki","DD"
"55992_1",55992,1,"Ololygon rizibilis","LC"
"55993_1",55993,1,"Scinax rostratus","LC"
"55994_1",55994,1,"Scinax ruber","LC"
"55995_1",55995,1,"Scinax similis","LC"
"55996_1",55996,1,"Scinax squalirostris","LC"
"55997_1",55997,1,"Scinax staufferi","LC"
"55999_1",55999,1,"Scinax sugillatus","LC"
"56001_1",56001,1,"Ololygon trapicheiroi","NT"
"56002_1",56002,1,"Scinax trilineatus","LC"
"56003_1",56003,1,"Ololygon v-signata","LC"
"56004_1",56004,1,"Scinax wandae","LC"
"56005_1",56005,1,"Scinax x-signatus","LC"
"56007_1",56007,1,"Smilisca cyanosticta","LC"
"56008_1",56008,1,"Smilisca phaeota","LC"
"56009_1",56009,1,"Smilisca puma","LC"
"56010_1",56010,1,"Smilisca sila","LC"
"56011_1",56011,1,"Smilisca sordida","LC"
"56012_1",56012,1,"Sphaenorhynchus bromelicola","DD"
"56013_1",56013,1,"Sphaenorhynchus carneus","LC"
"56014_1",56014,1,"Sphaenorhynchus dorisae","LC"
"56015_1",56015,1,"Sphaenorhynchus lacteus","LC"
"56016_1",56016,1,"Sphaenorhynchus orophilus","LC"
"56017_1",56017,1,"Sphaenorhynchus palustris","LC"
"56018_1",56018,1,"Gabohyla pauloalvini","DD"
"56019_1",56019,1,"Sphaenorhynchus planicola","LC"
"56021_1",56021,1,"Sphaenorhynchus prasinus","LC"
"56022_1",56022,1,"Sphaenorhynchus surdus","LC"
"56023_1",56023,1,"Stefania ackawaio","VU"
"56024_1",56024,1,"Stefania ayangannae","VU"
"56025_1",56025,1,"Stefania coxi","VU"
"56026_1",56026,1,"Stefania evansi","DD"
"56027_1",56027,1,"Stefania ginesi","NT"
"56028_1",56028,1,"Stefania goini","NT"
"56029_1",56029,1,"Stefania marahuaquensis","NT"
"56030_1",56030,1,"Stefania oculosa","VU"
"56031_1",56031,1,"Stefania percristata","VU"
"56032_1",56032,1,"Stefania riae","NT"
"56033_1",56033,1,"Stefania riveroi","VU"
"56034_1",56034,1,"Stefania roraimae","EN"
"56035_1",56035,1,"Stefania satelles","NT"
"56036_1",56036,1,"Stefania scalae","LC"
"56037_1",56037,1,"Stefania schuberti","NT"
"56038_1",56038,1,"Stefania tamacuarina","DD"
"56039_1",56039,1,"Stefania woodleyi","DD"
"56040_1",56040,1,"Tepuihyla aecii","NT"
"56048_1",56048,1,"Trachycephalus atlas","LC"
"56049_1",56049,1,"Trachycephalus jordani","LC"
"56050_1",56050,1,"Trachycephalus nigromaculatus","LC"
"56051_1",56051,1,"Triprion petasatus","LC"
"56052_1",56052,1,"Triprion spatulatus","LC"
"56053_1",56053,1,"Xenohyla truncata","NT"
"56054_1",56054,1,"Acanthixalus sonjae","VU"
"56055_1",56055,1,"Acanthixalus spinosus","LC"
"56056_1",56056,1,"Afrixalus brachycnemis","LC"
"56057_1",56057,1,"Afrixalus clarkei","EN"
"56058_1",56058,1,"Afrixalus crotalus","LC"
"56059_1",56059,1,"Afrixalus delicatus","LC"
"56060_1",56060,1,"Afrixalus dorsalis","LC"
"56061_1",56061,1,"Afrixalus enseticola","VU"
"56062_1",56062,1,"Afrixalus equatorialis","LC"
"56063_1",56063,1,"Afrixalus fornasini","LC"
"56064_1",56064,1,"Afrixalus fulvovittatus","LC"
"56065_1",56065,1,"Afrixalus knysnae","EN"
"56066_1",56066,1,"Afrixalus lacteus","EN"
"56067_1",56067,1,"Afrixalus laevis","LC"
"56068_1",56068,1,"Afrixalus leucostictus","LC"
"56069_1",56069,1,"Afrixalus lindholmi","DD"
"56070_1",56070,1,"Afrixalus morerei","VU"
"56071_1",56071,1,"Afrixalus nigeriensis","LC"
"56072_1",56072,1,"Afrixalus orophilus","LC"
"56073_1",56073,1,"Afrixalus osorioi","LC"
"56074_1",56074,1,"Afrixalus paradorsalis","LC"
"56075_1",56075,1,"Afrixalus quadrivittatus","LC"
"56076_1",56076,1,"Afrixalus schneideri","DD"
"56077_1",56077,1,"Afrixalus septentrionalis","LC"
"56078_1",56078,1,"Afrixalus spinifrons","LC"
"56079_1",56079,1,"Afrixalus stuhlmanni","LC"
"56080_1",56080,1,"Afrixalus sylvaticus","VU"
"56081_1",56081,1,"Afrixalus uluguruensis","VU"
"56082_1",56082,1,"Afrixalus upembae","DD"
"56083_1",56083,1,"Afrixalus vibekensis","LC"
"56084_1",56084,1,"Afrixalus vittiger","LC"
"56085_1",56085,1,"Afrixalus weidholzi","LC"
"56086_1",56086,1,"Afrixalus wittei","LC"
"56087_1",56087,1,"Alexteroon hypsiphonus","LC"
"56088_1",56088,1,"Alexteroon jynx","CR"
"56089_1",56089,1,"Alexteroon obstetricans","LC"
"56090_1",56090,1,"Arlequinus krebsi","EN"
"56091_1",56091,1,"Callixalus pictus","VU"
"56092_1",56092,1,"Hyperolius koehleri","LC"
"56093_1",56093,1,"Chrysobatrachus cupreonitens","EN"
"56094_1",56094,1,"Cryptothylax greshoffii","LC"
"56095_1",56095,1,"Cryptothylax minutus","DD"
"56096_1",56096,1,"Heterixalus alboguttatus","LC"
"56097_1",56097,1,"Heterixalus andrakata","LC"
"56098_1",56098,1,"Heterixalus betsileo","LC"
"56099_1",56099,1,"Heterixalus boettgeri","LC"
"56100_1",56100,1,"Heterixalus carbonei","LC"
"56101_1",56101,1,"Heterixalus luteostriatus","LC"
"56102_1",56102,1,"Heterixalus madagascariensis","LC"
"56103_1",56103,1,"Heterixalus punctatus","LC"
"56104_1",56104,1,"Heterixalus rutenbergi","LC"
"56105_1",56105,1,"Heterixalus tricolor","LC"
"56106_1",56106,1,"Heterixalus variabilis","LC"
"56108_1",56108,1,"Hyperolius acuticeps","LC"
"56109_1",56109,1,"Hyperolius acutirostris","LC"
"56110_1",56110,1,"Hyperolius ademetzi","EN"
"56112_1",56112,1,"Hyperolius argus","LC"
"56113_1",56113,1,"Hyperolius atrigularis","DD"
"56114_1",56114,1,"Hyperolius balfouri","LC"
"56115_1",56115,1,"Hyperolius baumanni","LC"
"56116_1",56116,1,"Hyperolius benguellensis","LC"
"56117_1",56117,1,"Hyperolius bicolor","DD"
"56118_1",56118,1,"Hyperolius bobirensis","VU"
"56119_1",56119,1,"Hyperolius bolifambae","LC"
"56120_1",56120,1,"Hyperolius bopeleti","VU"
"56121_1",56121,1,"Hyperolius brachiofasciatus","DD"
"56123_1",56123,1,"Hyperolius chlorosteus","LC"
"56124_1",56124,1,"Hyperolius chrysogaster","NT"
"56127_1",56127,1,"Hyperolius concolor","LC"
"56128_1",56128,1,"Hyperolius cystocandicans","EN"
"56129_1",56129,1,"Hyperolius diaphanus","DD"
"56130_1",56130,1,"Hyperolius discodactylus","LC"
"56131_1",56131,1,"Hyperolius endjami","LC"
"56133_1",56133,1,"Hyperolius ferreirai","DD"
"56134_1",56134,1,"Hyperolius ferrugineus","DD"
"56135_1",56135,1,"Hyperolius frontalis","LC"
"56136_1",56136,1,"Hyperolius fuscigula","DD"
"56137_1",56137,1,"Hyperolius fusciventris","LC"
"56138_1",56138,1,"Hyperolius ghesquieri","DD"
"56140_1",56140,1,"Hyperolius gularis","DD"
"56141_1",56141,1,"Hyperolius guttulatus","LC"
"56142_1",56142,1,"Hyperolius horstockii","LC"
"56144_1",56144,1,"Hyperolius hutsebauti","LC"
"56145_1",56145,1,"Hyperolius inornatus","DD"
"56146_1",56146,1,"Hyperolius kachalolae","LC"
"56147_1",56147,1,"Hyperolius kibarae","DD"
"56148_1",56148,1,"Hyperolius kihangensis","EN"
"56149_1",56149,1,"Hyperolius kivuensis","LC"
"56150_1",56150,1,"Hyperolius kuligae","LC"
"56151_1",56151,1,"Hyperolius lamottei","LC"
"56152_1",56152,1,"Hyperolius langi","LC"
"56153_1",56153,1,"Hyperolius lateralis","LC"
"56155_1",56155,1,"Hyperolius laurenti","NT"
"56156_1",56156,1,"Hyperolius leleupi","EN"
"56157_1",56157,1,"Hyperolius leucotaenius","EN"
"56158_1",56158,1,"Hyperolius lucani","DD"
"56159_1",56159,1,"Hyperolius maestus","DD"
"56160_1",56160,1,"Hyperolius major","LC"
"56162_1",56162,1,"Hyperolius mariae","LC"
"56163_1",56163,1,"Hyperolius marmoratus","LC"
"56165_1",56165,1,"Hyperolius mitchelli","LC"
"56166_1",56166,1,"Hyperolius montanus","LC"
"56167_1",56167,1,"Hyperolius mosaicus","LC"
"56169_1",56169,1,"Hyperolius nienokouensis","EN"
"56170_1",56170,1,"Hyperolius nimbae","EN"
"56172_1",56172,1,"Hyperolius obscurus","DD"
"56173_1",56173,1,"Hyperolius occidentalis","LC"
"56174_1",56174,1,"Hyperolius ocellatus","LC"
"56176_1",56176,1,"Hyperolius parallelus","LC"
"56177_1",56177,1,"Hyperolius pardalis","LC"
"56178_1",56178,1,"Hyperolius parkeri","LC"
"56179_1",56179,1,"Hyperolius phantasticus","LC"
"56180_1",56180,1,"Hyperolius picturatus","LC"
"56181_1",56181,1,"Hyperolius pictus","LC"
"56182_1",56182,1,"Hyperolius platyceps","LC"
"56183_1",56183,1,"Hyperolius polli","DD"
"56184_1",56184,1,"Hyperolius polystictus","VU"
"56185_1",56185,1,"Hyperolius protchei","DD"
"56186_1",56186,1,"Hyperolius pseudargus","LC"
"56187_1",56187,1,"Hyperolius puncticulatus","EN"
"56189_1",56189,1,"Hyperolius pusillus","LC"
"56190_1",56190,1,"Hyperolius pustulifer","DD"
"56191_1",56191,1,"Hyperolius pyrrhodictyon","LC"
"56192_1",56192,1,"Hyperolius quadratomaculatus","DD"
"56193_1",56193,1,"Hyperolius quinquevittatus","LC"
"56196_1",56196,1,"Hyperolius rhizophilus","DD"
"56197_1",56197,1,"Hyperolius rhodesianus","LC"
"56198_1",56198,1,"Hyperolius riggenbachi","LC"
"56199_1",56199,1,"Hyperolius robustus","DD"
"56200_1",56200,1,"Hyperolius rubrovermiculatus","EN"
"56201_1",56201,1,"Hyperolius sankuruensis","DD"
"56202_1",56202,1,"Hyperolius schoutedeni","LC"
"56204_1",56204,1,"Hyperolius semidiscus","LC"
"56205_1",56205,1,"Hyperolius sheldricki","DD"
"56209_1",56209,1,"Hyperolius stenodactylus","DD"
"56210_1",56210,1,"Hyperolius swynnertoni","LC"
"56211_1",56211,1,"Hyperolius sylvaticus","LC"
"56212_1",56212,1,"Hyperolius tanneri","CR"
"56215_1",56215,1,"Hyperolius torrentis","VU"
"56216_1",56216,1,"Hyperolius tuberculatus","LC"
"56217_1",56217,1,"Hyperolius tuberilinguis","LC"
"56218_1",56218,1,"Hyperolius vilhenai","DD"
"56220_1",56220,1,"Hyperolius viridigulosus","NT"
"56221_1",56221,1,"Hyperolius viridis","LC"
"56223_1",56223,1,"Hyperolius xenorhinus","DD"
"56224_1",56224,1,"Hyperolius zonatus","LC"
"56225_1",56225,1,"Kassina arboricola","VU"
"56226_1",56226,1,"Kassina cassinoides","LC"
"56227_1",56227,1,"Kassina cochranae","LC"
"56228_1",56228,1,"Kassina fusca","LC"
"56229_1",56229,1,"Kassina kuvangensis","LC"
"56230_1",56230,1,"Kassina lamottei","LC"
"56231_1",56231,1,"Kassina maculata","LC"
"56232_1",56232,1,"Kassina maculifer","LC"
"56233_1",56233,1,"Kassina maculosa","LC"
"56234_1",56234,1,"Kassina mertensi","LC"
"56235_1",56235,1,"Kassina schioetzi","LC"
"56236_1",56236,1,"Kassina senegalensis","LC"
"56237_1",56237,1,"Kassina somalica","LC"
"56238_1",56238,1,"Kassinula wittei","LC"
"56239_1",56239,1,"Leptopelis anchietae","LC"
"56241_1",56241,1,"Leptopelis aubryi","LC"
"56243_1",56243,1,"Leptopelis bequaerti","DD"
"56244_1",56244,1,"Leptopelis bocagii","LC"
"56245_1",56245,1,"Leptopelis boulengeri","LC"
"56246_1",56246,1,"Leptopelis brevipes","DD"
"56247_1",56247,1,"Leptopelis brevirostris","LC"
"56249_1",56249,1,"Leptopelis bufonides","LC"
"56250_1",56250,1,"Leptopelis calcaratus","LC"
"56251_1",56251,1,"Leptopelis christyi","LC"
"56252_1",56252,1,"Leptopelis concolor","LC"
"56253_1",56253,1,"Leptopelis cynnamomeus","LC"
"56254_1",56254,1,"Leptopelis fenestratus","DD"
"56255_1",56255,1,"Leptopelis fiziensis","DD"
"56257_1",56257,1,"Leptopelis gramineus","LC"
"56258_1",56258,1,"Leptopelis spiritusnoctis","LC"
"56259_1",56259,1,"Leptopelis jordani","DD"
"56260_1",56260,1,"Leptopelis karissimbensis","VU"
"56261_1",56261,1,"Leptopelis kivuensis","LC"
"56262_1",56262,1,"Leptopelis lebeaui","DD"
"56263_1",56263,1,"Leptopelis macrotis","NT"
"56264_1",56264,1,"Leptopelis marginatus","DD"
"56265_1",56265,1,"Leptopelis millsoni","LC"
"56267_1",56267,1,"Leptopelis mossambicus","LC"
"56268_1",56268,1,"Leptopelis natalensis","LC"
"56269_1",56269,1,"Leptopelis nordequatorialis","LC"
"56270_1",56270,1,"Leptopelis notatus","LC"
"56271_1",56271,1,"Leptopelis occidentalis","NT"
"56272_1",56272,1,"Leptopelis ocellatus","LC"
"56273_1",56273,1,"Leptopelis aubryioides","LC"
"56274_1",56274,1,"Leptopelis oryi","LC"
"56275_1",56275,1,"Leptopelis palmatus","EN"
"56276_1",56276,1,"Leptopelis parbocagii","LC"
"56277_1",56277,1,"Leptopelis parkeri","EN"
"56278_1",56278,1,"Leptopelis parvus","DD"
"56279_1",56279,1,"Leptopelis ragazzii","VU"
"56280_1",56280,1,"Leptopelis rufus","LC"
"56281_1",56281,1,"Leptopelis susanae","EN"
"56283_1",56283,1,"Leptopelis vannutellii","LC"
"56284_1",56284,1,"Leptopelis vermiculatus","EN"
"56285_1",56285,1,"Leptopelis viridis","LC"
"56286_1",56286,1,"Leptopelis yaldeni","VU"
"56287_1",56287,1,"Leptopelis zebra","LC"
"56288_1",56288,1,"Hyperolius molleri","LC"
"56289_1",56289,1,"Hyperolius thomensis","EN"
"56290_1",56290,1,"Opisthothylax immaculatus","LC"
"56291_1",56291,1,"Paracassina kounhiensis","VU"
"56292_1",56292,1,"Paracassina obscura","LC"
"56293_1",56293,1,"Phlyctimantis boulengeri","LC"
"56294_1",56294,1,"Phlyctimantis keithae","EN"
"56295_1",56295,1,"Phlyctimantis leonardi","LC"
"56296_1",56296,1,"Phlyctimantis verrucosus","LC"
"56297_1",56297,1,"Semnodactylus wealii","LC"
"56298_1",56298,1,"Leiopelma pakeka","VU"
"56299_1",56299,1,"Adelophryne adiastola","LC"
"56300_1",56300,1,"Adelophryne baturitensis","VU"
"56301_1",56301,1,"Adelophryne gutturosa","LC"
"56302_1",56302,1,"Adelophryne maranguapensis","EN"
"56303_1",56303,1,"Adelophryne pachydactyla","DD"
"56304_1",56304,1,"Adenomera andreae","LC"
"56305_1",56305,1,"Adenomera araucaria","LC"
"56306_1",56306,1,"Adenomera bokermanni","LC"
"56307_1",56307,1,"Adenomera diptyx","LC"
"56308_1",56308,1,"Adenomera heyeri","LC"
"56309_1",56309,1,"Adenomera hylaedactyla","LC"
"56310_1",56310,1,"Adenomera lutzi","EN"
"56311_1",56311,1,"Adenomera marmorata","LC"
"56312_1",56312,1,"Adenomera martinezi","LC"
"56315_1",56315,1,"Alsodes hugoi","VU"
"56316_1",56316,1,"Alsodes kaweshkari","DD"
"56320_1",56320,1,"Alsodes valdiviensis","EN"
"56321_1",56321,1,"Alsodes verrucosus","EN"
"56322_1",56322,1,"Alsodes vittatus","DD"
"56323_1",56323,1,"Atelognathus patagonicus","CR"
"56324_1",56324,1,"Atelognathus praebasalticus","EN"
"56326_1",56326,1,"Atopophrynus syntomopus","CR"
"56327_1",56327,1,"Barycholos pulcher","LC"
"56328_1",56328,1,"Barycholos ternetzi","LC"
"56329_1",56329,1,"Telmatobius brachydactylus","EN"
"56330_1",56330,1,"Batrachyla antartandica","LC"
"56331_1",56331,1,"Batrachyla fitzroya","VU"
"56332_1",56332,1,"Batrachyla leptopus","LC"
"56333_1",56333,1,"Batrachyla nibaldoi","LC"
"56334_1",56334,1,"Batrachyla taeniata","LC"
"56335_1",56335,1,"Ceratophrys aurita","LC"
"56336_1",56336,1,"Ceratophrys calcarata","LC"
"56337_1",56337,1,"Ceratophrys cornuta","LC"
"56338_1",56338,1,"Ceratophrys cranwelli","LC"
"56339_1",56339,1,"Ceratophrys joazeirensis","DD"
"56340_1",56340,1,"Ceratophrys ornata","NT"
"56341_1",56341,1,"Ceratophrys stolzmanni","VU"
"56342_1",56342,1,"Ceratophrys testudo","DD"
"56343_1",56343,1,"Chacophrys pierottii","LC"
"56344_1",56344,1,"Crossodactylodes bokermanni","NT"
"56345_1",56345,1,"Crossodactylodes izecksohni","NT"
"56346_1",56346,1,"Crossodactylodes pintoi","DD"
"56347_1",56347,1,"Crossodactylus aeneus","DD"
"56348_1",56348,1,"Crossodactylus bokermanni","DD"
"56349_1",56349,1,"Crossodactylus caramaschii","LC"
"56350_1",56350,1,"Crossodactylus dantei","DD"
"56351_1",56351,1,"Crossodactylus dispar","DD"
"56352_1",56352,1,"Crossodactylus gaudichaudii","LC"
"56353_1",56353,1,"Crossodactylus grandis","DD"
"56354_1",56354,1,"Crossodactylus lutzorum","DD"
"56355_1",56355,1,"Crossodactylus schmidti","NT"
"56356_1",56356,1,"Crossodactylus trachystomus","DD"
"56357_1",56357,1,"Cycloramphus asper","DD"
"56358_1",56358,1,"Cycloramphus bandeirensis","DD"
"56359_1",56359,1,"Cycloramphus bolitoglossus","DD"
"56360_1",56360,1,"Cycloramphus boraceiensis","LC"
"56361_1",56361,1,"Cycloramphus brasiliensis","NT"
"56362_1",56362,1,"Cycloramphus carvalhoi","DD"
"56363_1",56363,1,"Cycloramphus catarinensis","DD"
"56364_1",56364,1,"Cycloramphus cedrensis","DD"
"56365_1",56365,1,"Cycloramphus diringshofeni","DD"
"56366_1",56366,1,"Cycloramphus dubius","LC"
"56367_1",56367,1,"Cycloramphus duseni","DD"
"56368_1",56368,1,"Cycloramphus eleutherodactylus","DD"
"56369_1",56369,1,"Cycloramphus fuliginosus","LC"
"56370_1",56370,1,"Cycloramphus granulosus","DD"
"56371_1",56371,1,"Cycloramphus izecksohni","DD"
"56372_1",56372,1,"Megaelosia jordanensis","DD"
"56373_1",56373,1,"Cycloramphus juimirim","DD"
"56374_1",56374,1,"Cycloramphus lutzorum","DD"
"56375_1",56375,1,"Cycloramphus migueli","DD"
"56376_1",56376,1,"Cycloramphus mirandaribeiroi","DD"
"56377_1",56377,1,"Cycloramphus ohausi","DD"
"56378_1",56378,1,"Cycloramphus rhyakonastes","LC"
"56379_1",56379,1,"Cycloramphus semipalmatus","NT"
"56380_1",56380,1,"Cycloramphus stejnegeri","DD"
"56381_1",56381,1,"Cycloramphus valae","DD"
"56382_1",56382,1,"Dischidodactylus colonnelloi","NT"
"56383_1",56383,1,"Dischidodactylus duidensis","NT"
"56384_1",56384,1,"Edalorhina nasuta","DD"
"56385_1",56385,1,"Edalorhina perezi","LC"
"56386_1",56386,1,"Pristimantis aaptus","LC"
"56387_1",56387,1,"Eleutherodactylus abbotti","LC"
"56388_1",56388,1,"Pristimantis acatallelus","LC"
"56389_1",56389,1,"Pristimantis acerus","EN"
"56390_1",56390,1,"Pristimantis achatinus","LC"
"56391_1",56391,1,"Eleutherodactylus acmonis","EN"
"56392_1",56392,1,"Pristimantis actinolaimus","EN"
"56393_1",56393,1,"Pristimantis actites","VU"
"56395_1",56395,1,"Pristimantis acutirostris","EN"
"56397_1",56397,1,"Eleutherodactylus adelus","EN"
"56398_1",56398,1,"Niceforonia aderca","DD"
"56399_1",56399,1,"Pristimantis aemulatus","EN"
"56400_1",56400,1,"Pristimantis affinis","EN"
"56401_1",56401,1,"Pristimantis alalocophus","EN"
"56403_1",56403,1,"Eleutherodactylus albipes","CR"
"56404_1",56404,1,"Eleutherodactylus alcoae","LC"
"56405_1",56405,1,"Craugastor alfredi","LC"
"56406_1",56406,1,"Pristimantis altae","LC"
"56407_1",56407,1,"Pristimantis altamazonicus","LC"
"56408_1",56408,1,"Eleutherodactylus alticola","CR"
"56409_1",56409,1,"Eleutherodactylus amadeus","CR"
"56410_1",56410,1,"Craugastor amniscola","VU"
"56411_1",56411,1,"Eleutherodactylus amplinympha","EN"
"56412_1",56412,1,"Strabomantis anatipes","VU"
"56416_1",56416,1,"Eleutherodactylus andrewsi","EN"
"56417_1",56417,1,"Pristimantis anemerus","DD"
"56418_1",56418,1,"Craugastor angelicus","CR"
"56419_1",56419,1,"Eleutherodactylus angustidigitorum","LC"
"56420_1",56420,1,"Pristimantis angustilineatus","EN"
"56421_1",56421,1,"Pristimantis anolirex","VU"
"56422_1",56422,1,"Strabomantis anomalus","LC"
"56424_1",56424,1,"Diasporus anthrax","VU"
"56425_1",56425,1,"Eleutherodactylus antillensis","LC"
"56426_1",56426,1,"Craugastor aphanus","EN"
"56427_1",56427,1,"Pristimantis apiculatus","EN"
"56428_1",56428,1,"Eleutherodactylus apostates","CR"
"56429_1",56429,1,"Pristimantis appendiculatus","LC"
"56430_1",56430,1,"Niceforonia araiodactyla","EN"
"56431_1",56431,1,"Pristimantis ardalonychus","EN"
"56432_1",56432,1,"Eleutherodactylus armstrongi","EN"
"56433_1",56433,1,"Yunganastes ashkapara","EN"
"56434_1",56434,1,"Eleutherodactylus atkinsi","LC"
"56435_1",56435,1,"Pristimantis atrabracus","DD"
"56436_1",56436,1,"Pristimantis atratus","EN"
"56438_1",56438,1,"Craugastor augusti","LC"
"56439_1",56439,1,"Pristimantis aurantiguttatus","EN"
"56440_1",56440,1,"Eleutherodactylus auriculatoides","VU"
"56441_1",56441,1,"Eleutherodactylus auriculatus","LC"
"56442_1",56442,1,"Craugastor aurilegulus","VU"
"56443_1",56443,1,"Pristimantis avicuporum","LC"
"56444_1",56444,1,"Pristimantis avius","DD"
"56445_1",56445,1,"Craugastor azueroensis","EN"
"56446_1",56446,1,"Niceforonia babax","LC"
"56447_1",56447,1,"Pristimantis bacchus","EN"
"56448_1",56448,1,"Pristimantis baiotis","NT"
"56449_1",56449,1,"Eleutherodactylus bakeri","CR"
"56450_1",56450,1,"Pristimantis balionotus","EN"
"56451_1",56451,1,"Eleutherodactylus barlagnei","EN"
"56452_1",56452,1,"Eleutherodactylus bartonsmithi","CR"
"56453_1",56453,1,"Pristimantis baryecuus","EN"
"56454_1",56454,1,"Pristimantis batrachites","EN"
"56455_1",56455,1,"Craugastor batrachylus","DD"
"56456_1",56456,1,"Pristimantis bearsei","DD"
"56457_1",56457,1,"Pristimantis bellona","EN"
"56458_1",56458,1,"Craugastor berkenbuschii","LC"
"56460_1",56460,1,"Pristimantis bicolor","VU"
"56461_1",56461,1,"Pristimantis bicumulus","VU"
"56462_1",56462,1,"Eleutherodactylus bilineatus","LC"
"56463_1",56463,1,"Haddadus binotatus","LC"
"56464_1",56464,1,"Strabomantis biporcatus","LC"
"56465_1",56465,1,"Yunganastes bisignatus","EN"
"56466_1",56466,1,"Eleutherodactylus blairhedgesi","CR"
"56467_1",56467,1,"Pristimantis boconoensis","VU"
"56468_1",56468,1,"Craugastor bocourti","EN"
"56469_1",56469,1,"Pristimantis bogotensis","LC"
"56470_1",56470,1,"Ischnocnema bolbodactyla","LC"
"56471_1",56471,1,"Pristimantis boulengeri","LC"
"56472_1",56472,1,"Craugastor bransfordii","LC"
"56473_1",56473,1,"Eleutherodactylus bresslerae","CR"
"56474_1",56474,1,"Pristimantis brevifrons","LC"
"56475_1",56475,1,"Eleutherodactylus brevirostris","CR"
"56476_1",56476,1,"Pristimantis briceni","EN"
"56477_1",56477,1,"Eleutherodactylus brittoni","LC"
"56478_1",56478,1,"Craugastor brocchi","VU"
"56479_1",56479,1,"Pristimantis bromeliaceus","LC"
"56480_1",56480,1,"Pristimantis buccinator","LC"
"56481_1",56481,1,"Pristimantis buckleyi","LC"
"56482_1",56482,1,"Strabomantis bufoniformis","EN"
"56483_1",56483,1,"Pristimantis cabrerai","DD"
"56484_1",56484,1,"Pristimantis cacao","CR"
"56485_1",56485,1,"Strabomantis cadenai","CR"
"56486_1",56486,1,"Pristimantis cajamarcensis","LC"
"56487_1",56487,1,"Pristimantis calcaratus","VU"
"56489_1",56489,1,"Pristimantis nebulosus","DD"
"56490_1",56490,1,"Pristimantis cantitans","NT"
"56491_1",56491,1,"Pristimantis capitonis","EN"
"56492_1",56492,1,"Pristimantis caprifer","CR"
"56493_1",56493,1,"Eleutherodactylus caribe","CR"
"56494_1",56494,1,"Pristimantis carmelitae","EN"
