"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
3356,"Augastes lumachella",8426.31731558162,5498.91042154994,"NT","E:/Priority program/WJY/AOH/Species_table/bird_merge/Augastes lumachella.csv","bird",2386.00888716218,6040.30842841944,0.51523178807947,303356,"Augastes lumachella"
3357,"Augastes scutatus",18099.0737857914,9555.83521299247,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Augastes scutatus.csv","bird",3668.07392926978,14430.9998565217,0.407969507969508,303357,"Augastes scutatus"
3358,"Heliothryx barroti",341862.330009989,34186.2330009989,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliothryx barroti.csv","bird",126908.10744094,214954.222569049,-0.431357406700969,303358,"Heliothryx barroti"
3359,"Heliothryx auritus",5884192.35996942,588419.235996942,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliothryx auritus.csv","bird",3106087.73216793,2778104.62780149,-0.90625440948215,303359,"Heliothryx auritus"
3360,"Heliactin bilophus",3754685.51766334,375468.551766334,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliactin bilophus.csv","bird",649240.271010611,3105445.24665273,-0.0881587018929654,303360,"Heliactin bilophus"
3361,"Loddigesia mirabilis",856.961936417215,856.961936417215,"EN","E:/Priority program/WJY/AOH/Species_table/bird_merge/Loddigesia mirabilis.csv","bird",185.477847872715,671.4840885445,1,303361,"Loddigesia mirabilis"
3362,"Heliomaster constantii",258174.584042379,25817.4584042379,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliomaster constantii.csv","bird",83956.1864235152,174218.397618864,-0.333714082356588,303362,"Heliomaster constantii"
3363,"Heliomaster longirostris",7121693.19246501,712169.319246501,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliomaster longirostris.csv","bird",3474543.37267904,3647149.81978597,-0.757406675734937,303363,"Heliomaster longirostris"
3364,"Heliomaster squamosus",645069.762790992,64506.9762790992,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliomaster squamosus.csv","bird",71755.7154087133,573314.047382279,-0.0126440310196507,303364,"Heliomaster squamosus"
3365,"Heliomaster furcifer",2712050.60872991,271205.060872991,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Heliomaster furcifer.csv","bird",409181.741294103,2302868.86743581,-0.0599152882405765,303365,"Heliomaster furcifer"
3366,"Rhodopis vesper",272387.586692199,27238.7586692199,"LC","E:/Priority program/WJY/AOH/Species_table/bird_merge/Rhodopis vesper.csv","bird",14605.3225977975,257782.264094401,0.0490065248931267,303366,"Rhodopis vesper"
